,_CASE_KEY,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Cost Factor,Weekday,Daytime,Distribution Channel,Customer Location,Customer Type,Customer_Location,Customer_Type,SORTING,EVENTTIME,ACTIVITY_EN,Automation
11278,128,7,118,10,5,Calzone,Small,0,Waiter,Sunday,11,Feedera SE,Munich District One,Teenager,Munich District Two,Student,1073,2018-03-09 13:37:16,Start preparing pizza,A
11279,128,7,118,10,5,Calzone,Small,0,Waiter,Sunday,11,Feedera SE,Munich District One,Teenager,Munich District Two,Student,1074,2018-03-09 13:44:16,Start baking pizza,A
11280,128,7,118,10,5,Calzone,Small,0,Waiter,Sunday,11,Feedera SE,Munich District One,Teenager,Munich District Two,Student,1075,2018-03-09 13:55:16,Baking pizza ready,B
11281,128,7,118,10,5,Calzone,Small,0,Waiter,Sunday,11,Feedera SE,Munich District One,Teenager,Munich District Two,Student,1076,2018-03-09 13:56:16,Plan route,A
11282,128,7,118,10,5,Calzone,Small,0,Waiter,Sunday,11,Feedera SE,Munich District One,Teenager,Munich District Two,Student,1077,2018-03-09 13:59:16,Departure pizza,A
11283,128,7,118,10,5,Calzone,Small,0,Waiter,Sunday,11,Feedera SE,Munich District One,Teenager,Munich District Two,Student,1078,2018-03-09 14:01:16,Pizza arrives at customer,A
11284,128,7,118,10,5,Calzone,Small,0,Waiter,Sunday,11,Feedera SE,Munich District One,Teenager,Munich District Two,Student,1079,2018-03-09 14:16:16,Payment customer,A
11285,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10764,2018-02-16 13:52:30,Order by phone,A
11286,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10765,2018-02-16 13:55:30,Start preparing pizza,B
11287,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10766,2018-02-16 13:57:30,Start baking pizza,A
11288,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10767,2018-02-16 14:03:30,Baking pizza ready,A
11289,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10768,2018-02-16 14:07:30,Plan route,A
11290,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10769,2018-02-16 14:12:30,Departure pizza,B
11291,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10770,2018-02-16 14:21:30,Pizza arrives at customer,B
11292,1353,1,233,29,5,Funghi,Large,3,Chef 2,Saturday,12,Deliver Now Holding,Munich District Five,Student,Munich District Two,Teenager,10771,2018-02-16 14:56:30,Payment customer,A
11293,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12624,2018-04-06 11:03:53,Order by phone,A
11294,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12625,2018-04-06 11:04:53,Start preparing pizza,A
11295,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12626,2018-04-06 11:08:53,Start baking pizza,A
11296,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12627,2018-04-06 11:11:53,Baking pizza ready,A
11297,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12628,2018-04-06 11:15:53,Plan route,B
11298,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12629,2018-04-06 11:18:53,Departure pizza,A
11299,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12630,2018-04-06 11:20:53,Pizza arrives at customer,A
11300,1591,1,233,36,3,Paprika,Medium,1,Waiter,Friday,13,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Teenager,12631,2018-04-06 11:53:53,Payment customer,B
11301,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11450,2018-03-06 21:56:46,Order by phone,A
11302,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11451,2018-03-06 21:59:46,Start preparing pizza,A
11303,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11452,2018-03-06 22:00:46,Start baking pizza,A
11304,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11453,2018-03-06 22:04:46,Baking pizza ready,A
11305,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11454,2018-03-06 22:09:46,Start preparing pizza,A
11306,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11455,2018-03-06 22:09:46,Start baking pizza,A
11307,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11456,2018-03-06 22:19:46,Baking pizza ready,B
11308,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11457,2018-03-06 22:23:46,Plan route,A
11309,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11458,2018-03-06 22:24:46,Departure pizza,A
11310,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11459,2018-03-06 22:28:46,Pizza arrives at customer,A
11311,1441,3,233,47,43,Veggie,Small,0,Waiter,Friday,18,Feedera SE,Munich District Three,Student,Munich District Two,Teenager,11460,2018-03-06 22:30:46,Payment customer,A
11312,415,9,233,4,13,Speciale,Large,4,Delivery Guy 1 ,Friday,14,Deliveruu Inc.,Munich District Three,Student,Munich District Two,Teenager,3369,2018-05-29 22:17:19,Start order website,A
11313,415,9,233,4,13,Speciale,Large,4,Delivery Guy 1 ,Friday,14,Deliveruu Inc.,Munich District Three,Student,Munich District Two,Teenager,3370,2018-05-29 22:23:19,Receive order website,A
11314,415,9,233,4,13,Speciale,Large,4,Delivery Guy 1 ,Friday,14,Deliveruu Inc.,Munich District Three,Student,Munich District Two,Teenager,3371,2018-05-29 22:23:19,Approve order website,A
11315,415,9,233,4,13,Speciale,Large,4,Delivery Guy 1 ,Friday,14,Deliveruu Inc.,Munich District Three,Student,Munich District Two,Teenager,3372,2018-05-29 22:27:19,Call Customer,A
11316,415,9,233,4,13,Speciale,Large,4,Delivery Guy 1 ,Friday,14,Deliveruu Inc.,Munich District Three,Student,Munich District Two,Teenager,3373,2018-05-29 22:27:19,Payment via credit card,A
11317,415,9,233,4,13,Speciale,Large,4,Delivery Guy 1 ,Friday,14,Deliveruu Inc.,Munich District Three,Student,Munich District Two,Teenager,3374,2018-05-29 22:27:19,Start preparing pizza,A
11318,415,9,233,4,13,Speciale,Large,4,Delivery Guy 1 ,Friday,14,Deliveruu Inc.,Munich District Three,Student,Munich District Two,Teenager,3375,2018-05-29 22:27:19,Start baking pizza,B
11319,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10497,2018-04-29 00:51:41,Order by phone,A
11320,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10498,2018-04-29 00:51:41,Start preparing pizza,A
11321,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10499,2018-04-29 00:52:41,Start baking pizza,A
11322,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10500,2018-04-29 00:54:41,Baking pizza ready,A
11323,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10501,2018-04-29 00:58:41,Plan route,A
11324,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10502,2018-04-29 01:01:41,Departure pizza,A
11325,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10503,2018-04-29 01:01:41,Pizza arrives at customer,A
11326,1317,1,107,60,11,Veggie,Large,3,Chef 2,Friday,17,Feedera SE,Munich District One,Student,Munich District Two,Teenager,10504,2018-04-29 01:08:41,Payment customer,A
11327,1563,2,107,10,16,Funghi,Large,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District Four,Student,Munich District Two,Teenager,12399,2018-04-08 01:25:37,Order at the counter (shop),A
11328,1563,2,107,10,16,Funghi,Large,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District Four,Student,Munich District Two,Teenager,12400,2018-04-08 01:25:37,Start preparing pizza,B
11329,1563,2,107,10,16,Funghi,Large,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District Four,Student,Munich District Two,Teenager,12401,2018-04-08 01:30:37,Start baking pizza,A
11330,1563,2,107,10,16,Funghi,Large,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District Four,Student,Munich District Two,Teenager,12402,2018-04-08 01:40:37,Baking pizza ready,A
11331,1563,2,107,10,16,Funghi,Large,4,Ingredients,Sunday,12,Deliver Now Holding,Munich District Four,Student,Munich District Two,Teenager,12403,2018-04-08 01:41:37,Payment customer,B
11332,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1746,2018-06-02 00:13:10,Order by phone,A
11333,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1747,2018-06-02 00:15:10,Start preparing pizza,A
11334,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1748,2018-06-02 00:16:10,Call Customer,A
11335,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1749,2018-06-02 00:19:10,Start preparing pizza,A
11336,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1750,2018-06-02 00:21:10,Start baking pizza,A
11337,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1751,2018-06-02 00:29:10,Baking pizza ready,A
11338,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1752,2018-06-02 00:33:10,Plan route,B
11339,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1753,2018-06-02 00:35:10,Departure pizza,B
11340,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1754,2018-06-02 00:42:10,Pizza arrives at customer,A
11341,207,4,107,11,2,Salami,Small,0,Distribution channel fees,Saturday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Teenager,1755,2018-06-02 00:54:10,Payment customer,A
11342,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4276,2018-03-15 04:09:25,Order by phone,B
11343,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4277,2018-03-15 04:10:25,Start preparing pizza,A
11344,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4278,2018-03-15 04:19:25,Call Customer,A
11345,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4279,2018-03-15 04:22:25,Start preparing pizza,A
11346,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4280,2018-03-15 04:25:25,Start baking pizza,A
11347,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4281,2018-03-15 04:34:25,Baking pizza ready,B
11348,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4282,2018-03-15 04:35:25,Plan route,A
11349,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4283,2018-03-15 04:36:25,Pizza arrives at customer,B
11350,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4284,2018-03-15 04:36:25,Departure pizza,A
11351,534,4,107,9,13,Calzone,Small,0,Delivery Scooters ,Saturday,14,Feedera SE,Munich District One,Student,Munich District Two,Teenager,4285,2018-03-15 04:36:25,Payment customer,A
11352,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6459,2018-07-10 19:31:19,Order by phone,A
11353,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6460,2018-07-10 19:33:19,Start preparing pizza,A
11354,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6461,2018-07-10 19:34:19,Call Customer,A
11355,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6462,2018-07-10 19:34:19,Start preparing pizza,B
11356,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6463,2018-07-10 19:35:19,Start baking pizza,B
11357,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6464,2018-07-10 19:46:19,Baking pizza ready,B
11358,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6465,2018-07-10 19:48:19,Plan route,B
11359,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6466,2018-07-10 19:48:19,Departure pizza,A
11360,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6467,2018-07-10 19:57:19,Pizza arrives at customer,A
11361,808,4,107,9,13,Salami,Small,0,Waiter,Friday,13,Feedera SE,Munich District Five,Teenager,Munich District Two,Teenager,6468,2018-07-10 20:26:19,Payment customer,A
11362,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7469,2018-04-28 17:37:29,Order by phone,A
11363,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7470,2018-04-28 17:39:29,Start preparing pizza,A
11364,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7471,2018-04-28 17:46:29,Call Customer,A
11365,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7472,2018-04-28 17:51:29,Start preparing pizza,B
11366,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7473,2018-04-28 17:58:29,Start baking pizza,B
11367,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7474,2018-04-28 18:09:29,Baking pizza ready,A
11368,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7475,2018-04-28 18:09:29,Plan route,B
11369,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7476,2018-04-28 18:10:29,Departure pizza,A
11370,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7477,2018-04-28 18:19:29,Pizza arrives at customer,A
11371,935,4,107,5,7,Salami,Large,1,Chef 1,Sunday,19,BestOrder Inc.,Munich District Three,Adult,Munich District Two,Teenager,7478,2018-04-28 18:29:29,Payment customer,A
11372,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8540,2018-03-09 05:30:23,Start order website,A
11373,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8541,2018-03-09 05:35:23,Approve order website,A
11374,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8542,2018-03-09 05:35:23,Receive order website,A
11375,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8543,2018-03-09 05:37:23,Payment via credit card,A
11376,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8544,2018-03-09 05:37:23,Start preparing pizza,B
11377,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8545,2018-03-09 05:43:23,Start baking pizza,A
11378,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8546,2018-03-09 05:50:23,Baking pizza ready,A
11379,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8547,2018-03-09 05:53:23,Plan route,A
11380,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8548,2018-03-09 05:54:23,Departure pizza,A
11381,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8549,2018-03-09 06:03:23,Pizza arrives at customer,A
11382,1073,8,107,29,10,Magherita,Large,5,Chef 2,Saturday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Teenager,8550,2018-03-09 06:25:23,Pizza received,A
11383,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9350,2018-02-23 02:18:41,Order by phone,B
11384,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9351,2018-02-23 02:20:41,Start preparing pizza,A
11385,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9352,2018-02-23 02:22:41,Start baking pizza,B
11386,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9353,2018-02-23 02:27:41,Baking pizza ready,A
11387,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9354,2018-02-23 02:30:41,Plan route,A
11388,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9355,2018-02-23 02:31:41,Departure pizza,B
11389,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9356,2018-02-23 02:33:41,Pizza arrives at customer,A
11390,1175,1,120,49,56,Magherita,Large,4,Chef 1,Sunday,11,Deliver Now Holding,Munich District Five,Student,Munich District Two,Student,9357,2018-02-23 02:42:41,Payment customer,A
11391,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4568,2018-03-07 08:04:55,Start order website,A
11392,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4569,2018-03-07 08:05:55,Approve order website,A
11393,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4570,2018-03-07 08:05:55,Receive order website,A
11394,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4571,2018-03-07 08:12:55,Payment via credit card,B
11395,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4572,2018-03-07 08:13:55,Start preparing pizza,B
11396,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4573,2018-03-07 08:16:55,Start baking pizza,A
11397,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4574,2018-03-07 08:22:55,Baking pizza ready,A
11398,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4575,2018-03-07 08:23:55,Plan route,A
11399,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4576,2018-03-07 08:27:55,Departure pizza,A
11400,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4577,2018-03-07 08:34:55,Pizza arrives at customer,A
11401,571,8,120,6,9,Funghi,Small,3,Ingredients,Thursday,12,BestOrder Inc.,Munich District Two,Student,Munich District Two,Student,4578,2018-03-07 08:39:55,Pizza received,B
11402,246,9,120,44,49,Speciale,Small,3,Waiter,Wednesday,14,Deliver Now Holding,Munich District Three,Student,Munich District Two,Student,2033,2018-06-03 22:15:25,Start order website,A
11403,246,9,120,44,49,Speciale,Small,3,Waiter,Wednesday,14,Deliver Now Holding,Munich District Three,Student,Munich District Two,Student,2034,2018-06-03 22:20:25,Approve order website,A
11404,246,9,120,44,49,Speciale,Small,3,Waiter,Wednesday,14,Deliver Now Holding,Munich District Three,Student,Munich District Two,Student,2035,2018-06-03 22:20:25,Receive order website,A
11405,246,9,120,44,49,Speciale,Small,3,Waiter,Wednesday,14,Deliver Now Holding,Munich District Three,Student,Munich District Two,Student,2036,2018-06-03 22:23:25,Payment via credit card,A
11406,246,9,120,44,49,Speciale,Small,3,Waiter,Wednesday,14,Deliver Now Holding,Munich District Three,Student,Munich District Two,Student,2037,2018-06-03 22:29:25,Call Customer,A
11407,246,9,120,44,49,Speciale,Small,3,Waiter,Wednesday,14,Deliver Now Holding,Munich District Three,Student,Munich District Two,Student,2038,2018-06-03 22:32:25,Start baking pizza,B
11408,246,9,120,44,49,Speciale,Small,3,Waiter,Wednesday,14,Deliver Now Holding,Munich District Three,Student,Munich District Two,Student,2039,2018-06-03 22:32:25,Start preparing pizza,A
11409,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12339,2018-02-23 21:13:48,Order by phone,A
11410,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12340,2018-02-23 21:14:48,Start preparing pizza,A
11411,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12341,2018-02-23 21:19:48,Start baking pizza,A
11412,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12342,2018-02-23 21:25:48,Baking pizza ready,A
11413,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12343,2018-02-23 21:26:48,Plan route,B
11414,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12344,2018-02-23 21:29:48,Departure pizza,A
11415,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12345,2018-02-23 21:29:48,Pizza arrives at customer,A
11416,1554,1,297,8,7,Salami,Small,3,Ingredients,Friday,14,Feedera SE,Munich District Three,Adult,Munich District Two,Adult,12346,2018-02-23 21:52:48,Payment customer,A
11417,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3519,2018-05-30 08:43:03,Order by phone,A
11418,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3520,2018-05-30 08:45:03,Start preparing pizza,A
11419,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3521,2018-05-30 08:46:03,Start baking pizza,A
11420,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3522,2018-05-30 08:52:03,Baking pizza ready,B
11421,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3523,2018-05-30 08:55:03,Plan route,A
11422,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3524,2018-05-30 09:00:03,Departure pizza,A
11423,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3525,2018-05-30 09:06:03,Pizza arrives at customer,A
11424,435,1,297,23,7,Magherita,Small,3,Chef 1,Friday,10,Feedera SE,Munich District One,Adult,Munich District Two,Adult,3526,2018-05-30 09:39:03,Payment customer,B
11425,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8244,2018-04-22 01:30:59,Order by phone,A
11426,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8245,2018-04-22 01:31:59,Start preparing pizza,A
11427,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8246,2018-04-22 01:32:59,Start baking pizza,A
