,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
2378,,COURSE TOTAL:,244,0,0,0,0,244.0,4.0,0.0,0.0,0.0,2.0,1.0,247.0,,20211
2384,,COURSE TOTAL:,39,0,0,0,0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,,20211
2390,,COURSE TOTAL:,110,0,1,0,0,111.0,3.9810000000000003,0.0,0.0,0.0,0.0,0.0,111.0,,20211
2398,,COURSE TOTAL:,123,0,0.1,0.2,0.3,123.1,4.000,0.4,0.5,0.6,3,0.7,126,Unnamed: 0,20211
2404,,COURSE TOTAL:,63,17,3,0,4,87.0,3.551,0.0,0.0,0.0,7.0,1.0,95.0,,20211
2408,,COURSE TOTAL:,13,4,0,0,1,18.0,3.555,0.0,0.0,0.0,0.0,0.0,18.0,,20211
2412,,COURSE TOTAL:,49,20,9,1,1,80.0,3.437,0.0,0.0,0.0,3.0,0.0,83.0,,20211
2422,,COURSE TOTAL:,909,65,16,3,1,994,3.889,0,0.1,0.2,4,0.3,998,Unnamed: 0,20211
2426,,COURSE TOTAL:,11,4,1,2,0,18.0,3.333,0.0,0.0,0.0,0.0,0.0,18.0,,20211
2430,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
2434,,COURSE TOTAL:,10,3,0,1,0,14.0,3.571,0.0,0.0,0.0,0.0,0.0,14.0,,20211
2438,,COURSE TOTAL:,6,1,0,1,0,8.0,3.5,0.0,0.0,0.0,1.0,0.0,9.0,,20211
2442,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20211
2446,,COURSE TOTAL:,6,5,1,0,0.1,12,3.416,0.2,0.3,0.4,0.5,0.6,12.1,Unnamed: 0,20211
2450,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
2454,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20211
2464,,COURSE TOTAL:,732,54,17,3,6,812.0,3.85,1.0,0.0,0.0,8.0,0.0,821.0,,20211
2468,,COURSE TOTAL:,7,3,1,0,0,11.0,3.545,0.0,0.0,0.0,0.0,0.0,11.0,,20211
2478,,COURSE TOTAL:,256,8,5,0,5,274.0,3.861,0.0,0.0,0.0,3.0,0.0,277.0,,20211
2492,,COURSE TOTAL:,133,35,11,1,1,181.0,3.6460000000000004,0.0,0.0,0.0,3.0,0.0,184.0,,20211
2504,,COURSE TOTAL:,111,96,93,31,16,347.0,2.734,3.0,0.0,0.0,50.0,0.0,400.0,,20211
2512,,COURSE TOTAL:,78,17,5,1,1,102.0,3.6660000000000004,0.0,0.0,0.0,9.0,0.0,111.0,,20211
2516,,COURSE TOTAL:,11,6,5,1,1,24.0,3.0410000000000004,0.0,0.0,0.0,0.0,0.0,24.0,,20211
2520,,COURSE TOTAL:,42,2,0,0,0,44.0,3.9539999999999997,0.0,0.0,0.0,3.0,0.0,47.0,,20211
2524,,COURSE TOTAL:,29,14,0,0,0,43.0,3.674,0.0,0.0,0.0,4.0,0.0,47.0,,20211
2528,,COURSE TOTAL:,30,13,2,0,1,46.0,3.543,0.0,0.0,0.0,0.0,0.0,46.0,,20211
2532,,COURSE TOTAL:,24,9,6,1,0,40,3.400,0.1,0.2,0.3,3,0.4,43,Unnamed: 0,20211
2536,,COURSE TOTAL:,32,12,1,0,0,45.0,3.688,0.0,0.0,0.0,1.0,0.0,46.0,,20211
2540,,COURSE TOTAL:,22,1,1,0,0,24.0,3.875,0.0,0.0,0.0,1.0,0.0,25.0,,20211
2546,,COURSE TOTAL:,25,20,14,3,2,64.0,2.984,0.0,0.0,0.0,4.0,0.0,68.0,,20211
2550,,COURSE TOTAL:,9,11,12,1,2,35.0,2.685,0.0,0.0,0.0,7.0,0.0,42.0,,20211
2554,,COURSE TOTAL:,17,1,1,0,0,19.0,3.842,0.0,0.0,0.0,1.0,11.0,31.0,,20211
2558,,COURSE TOTAL:,9,11,2,0,0,22.0,3.318,0.0,0.0,0.0,1.0,1.0,24.0,,20211
2658,,COURSE TOTAL:,318,221,53,2,11,605.0,3.3760000000000003,1.0,0.0,0.0,16.0,0.0,622.0,,20211
2662,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20211
2666,,COURSE TOTAL:,7,1,0,0,0,8.0,3.875,2.0,0.0,0.0,0.0,0.0,10.0,,20211
2670,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
2694,,COURSE TOTAL:,92,61,26,4,1,184.0,3.298,0.0,0.0,0.0,4.0,8.0,196.0,,20211
2700,,COURSE TOTAL:,47,38,14,6,4,109,3.082,0,0.1,0.2,7,0.3,116,Unnamed: 0,20211
2716,,COURSE TOTAL:,1064,615,226,52,36,1993.0,3.312,0.0,0.0,0.0,53.0,0.0,2046.0,,20211
2748,,COURSE TOTAL:,2126,1255,428,89,67,3965.0,3.332,5.0,0.0,0.0,161.0,0.0,4131.0,,20211
2770,,COURSE TOTAL:,62,64,29,2,8,165.0,3.03,0.0,0.0,0.0,32.0,0.0,197.0,,20211
2774,,COURSE TOTAL:,121,32,6,7,7,173.0,3.4619999999999997,2.0,0.0,0.0,8.0,0.0,183.0,,20211
2778,,COURSE TOTAL:,125,41,10,5,12,193,3.357,0,0.1,0.2,1,0.3,194,Unnamed: 0,20211
2784,,COURSE TOTAL:,24,28,9,1,1,63.0,3.158,0.0,0.0,0.0,2.0,0.0,65.0,,20211
2790,,COURSE TOTAL:,45,20,4,0,0,69.0,3.594,0.0,0.0,0.0,2.0,0.0,71.0,,20211
2800,,COURSE TOTAL:,81,28,5,4,1,119.0,3.5460000000000003,0.0,0.0,0.0,4.0,0.0,123.0,,20211
2810,,COURSE TOTAL:,29,32,23,3,2,89.0,2.932,0.0,0.0,0.0,10.0,0.0,99.0,,20211
2820,,COURSE TOTAL:,39,28,5,3,5,80.0,3.162,0.0,0.0,0.0,9.0,0.0,89.0,,20211
2826,,COURSE TOTAL:,15,21,17,4,4,61.0,2.639,0.0,0.0,0.0,4.0,0.0,65.0,,20211
2830,,COURSE TOTAL:,13,10,8,0,0,31.0,3.161,0.0,0.0,0.0,5.0,0.0,36.0,,20211
2836,,COURSE TOTAL:,16,18,6,1,3,44.0,2.977,0.0,0.0,0.0,2.0,0.0,46.0,,20211
2840,,COURSE TOTAL:,28,3,1,0,1,33.0,3.727,0.0,0.0,0.0,2.0,0.0,35.0,,20211
2844,,COURSE TOTAL:,67,0,0,0,0,67.0,4.0,1.0,0.0,0.0,2.0,0.0,70.0,,20211
2848,,COURSE TOTAL:,25,6,1,0,1,33.0,3.636,0.0,0.0,0.0,1.0,0.0,34.0,,20211
2852,,COURSE TOTAL:,12,9,2,0,1,24,3.291,0.1,0.2,0.3,1.1,0.4,25,Unnamed: 0,20211
2856,,COURSE TOTAL:,9,22,0,0,2,33.0,3.09,0.0,0.0,0.0,1.0,0.0,34.0,,20211
2860,,COURSE TOTAL:,27,8,0,0,0,35.0,3.7710000000000004,0.0,0.0,0.0,1.0,0.0,36.0,,20211
2864,,COURSE TOTAL:,4,21,9,0,0,34.0,2.852,0.0,0.0,0.0,1.0,0.0,35.0,,20211
2868,,COURSE TOTAL:,9,13,9,1,1,33.0,2.8480000000000003,0.0,0.0,0.0,0.0,0.0,33.0,,20211
2872,,COURSE TOTAL:,17,0,0,0,0,17.0,4.0,0.0,0.0,0.0,3.0,0.0,20.0,,20211
2876,,COURSE TOTAL:,6,9,9.1,2,6.1,32,2.218,0,0.1,0.2,1,0.3,33,Unnamed: 0,20211
2880,,COURSE TOTAL:,12,14,2,0,1,29.0,3.241,0.0,0.0,0.0,0.0,0.0,29.0,,20211
2884,,COURSE TOTAL:,6,17,4,1,0,28.0,3.0,0.0,0.0,0.0,2.0,0.0,30.0,,20211
2888,,COURSE TOTAL:,5,7,5,0,0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,18.0,,20211
2892,,COURSE TOTAL:,7,13,7,1,1,29.0,2.827,0.0,0.0,0.0,3.0,0.0,32.0,,20211
2896,,COURSE TOTAL:,66,1,0,0,2,69.0,3.8689999999999998,0.0,0.0,0.0,1.0,0.0,70.0,,20211
2900,,COURSE TOTAL:,8,6,3,0,1,18,3.111,2,0.1,0.2,0.3,0.4,20,Unnamed: 0,20211
2904,,COURSE TOTAL:,8,6,2,0,1,17.0,3.176,0.0,0.0,0.0,0.0,0.0,17.0,,20211
2908,,COURSE TOTAL:,13,10,4,1,2,30.0,3.033,0.0,0.0,0.0,0.0,0.0,30.0,,20211
2912,,COURSE TOTAL:,8,10,8,0,0,26.0,3.0,0.0,0.0,0.0,3.0,0.0,29.0,,20211
2916,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,,20211
2920,,COURSE TOTAL:,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,,20211
2924,,COURSE TOTAL:,5,2,0,0.1,0.2,7,3.714,0.3,0.4,0.5,0.6,0.7,7.1,Unnamed: 0,20211
2928,,COURSE TOTAL:,5,5,0,0,0,10.0,3.5,1.0,0.0,0.0,0.0,0.0,11.0,,20211
2932,,COURSE TOTAL:,4,3,0,0,0,7.0,3.571,0.0,0.0,0.0,0.0,0.0,7.0,,20211
2936,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
2940,,COURSE TOTAL:,3,4,0,0,0,7.0,3.428,0.0,0.0,0.0,0.0,0.0,7.0,,20211
2944,,COURSE TOTAL:,10,1,0,0,0,11.0,3.909,0.0,0.0,0.0,0.0,1.0,12.0,,20211
2956,,COURSE TOTAL:,107,14,6,4,1,132.0,3.681,1.0,0.0,0.0,1.0,0.0,134.0,,20211
2986,,COURSE TOTAL:,813,359,106,18,21,1317.0,3.4610000000000003,13.0,0.0,0.0,27.0,0.0,1357.0,,20211
2996,,COURSE TOTAL:,142,94,47,4,3,290.0,3.2680000000000002,0.0,0.0,0.0,3.0,0.0,293.0,,20211
3002,,COURSE TOTAL:,241,41,4,0,0,286.0,3.8280000000000003,1.0,0.0,0.0,1.0,0.0,288.0,,20211
3010,,COURSE TOTAL:,190,149,54,5,5,403.0,3.275,0.0,0.0,0.0,37.0,0.0,440.0,,20211
3014,,COURSE TOTAL:,43,79,58,14,2,196.0,2.75,0.0,0.0,0.0,20.0,0.0,216.0,,20211
3020,,COURSE TOTAL:,4,7,3,0,1,15.0,2.866,0.0,0.0,0.0,1.0,0.0,16.0,,20211
3030,,COURSE TOTAL:,142,130,66,20,6,364.0,3.049,0.0,0.0,0.0,12.0,0.0,376.0,,20211
3040,,COURSE TOTAL:,101,82,34,8,2,227.0,3.198,0.0,0.0,0.0,25.0,0.0,252.0,,20211
3050,,COURSE TOTAL:,67,105,62,12,10,256,2.808,2,0,0.1,24,0.2,282,Unnamed: 0,20211
3054,,COURSE TOTAL:,16,15,1,0,0,32.0,3.468,0.0,0.0,0.0,2.0,0.0,34.0,,20211
3060,,COURSE TOTAL:,218,51,9,0,0,278.0,3.7510000000000003,0.0,0.0,0.0,1.0,0.0,279.0,,20211
3070,,COURSE TOTAL:,200,151,74,18,6,449.0,3.153,5.0,0.0,0.0,34.0,1.0,489.0,,20211
3078,,COURSE TOTAL:,409,149,9,2,0,569.0,3.695,0.0,0.0,0.0,2.0,0.0,571.0,,20211
3082,,COURSE TOTAL:,109,48,21,5,2,185.0,3.389,1.0,0.0,0.0,2.0,0.0,188.0,,20211
3090,,COURSE TOTAL:,146,77,19,2,1,245.0,3.489,0.0,0.0,0.0,5.0,0.0,250.0,,20211
3098,,COURSE TOTAL:,170,64,2,1,0,237,3.700,0.1,0.2,0.3,7,0.4,244,Unnamed: 0,20211
3102,,COURSE TOTAL:,208,34,3,0,0,245.0,3.8360000000000003,0.0,0.0,0.0,5.0,0.0,250.0,,20211
3106,,COURSE TOTAL:,23,21,3,0,0,47.0,3.425,0.0,0.0,0.0,3.0,0.0,50.0,,20211
3110,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
3114,,COURSE TOTAL:,38,20,5,0,1,64.0,3.468,0.0,0.0,0.0,1.0,0.0,65.0,,20211
3120,,COURSE TOTAL:,24,17,21,3,2,67.0,2.865,0.0,0.0,0.0,15.0,0.0,82.0,,20211
3126,,COURSE TOTAL:,118,50,20,2,1,191.0,3.4760000000000004,0.0,0.0,0.0,2.0,0.0,193.0,,20211
3132,,COURSE TOTAL:,119,33,13,3,2,170.0,3.552,0.0,0.0,0.0,0.0,0.0,170.0,,20211
3136,,COURSE TOTAL:,22,29,3,0,0,54.0,3.3510000000000004,0.0,0.0,0.0,2.0,0.0,56.0,,20211
3140,,COURSE TOTAL:,4,6,2,0,0,12.0,3.1660000000000004,0.0,0.0,0.0,5.0,0.0,17.0,,20211
3146,,COURSE TOTAL:,26,5,2,0,0.1,33,3.727,0.2,0.3,0.4,0.5,0.6,33.1,Unnamed: 0,20211
3150,,COURSE TOTAL:,180,25,8,0,0,213.0,3.807,1.0,0.0,0.0,1.0,0.0,215.0,,20211
3154,,COURSE TOTAL:,7,32,10,0,0,49.0,2.938,1.0,0.0,0.0,5.0,0.0,55.0,,20211
3160,,COURSE TOTAL:,41,12,0,0,0,53.0,3.773,0.0,0.0,0.0,0.0,19.0,72.0,,20211
3164,,COURSE TOTAL:,18,6,0,0,0,24.0,3.75,0.0,0.0,0.0,0.0,0.0,24.0,,20211
3168,,COURSE TOTAL:,7,2,1,0,0,10.0,3.6,0.0,0.0,0.0,0.0,0.0,10.0,,20211
3172,,COURSE TOTAL:,17,6,1,0,0,24.0,3.6660000000000004,0.0,0.0,0.0,1.0,0.0,25.0,,20211
3176,,COURSE TOTAL:,63,4,1,0,0,68.0,3.928,0.0,0.0,0.0,0.0,0.0,68.0,,20211
3180,,COURSE TOTAL:,19,0,0,0,0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,,20211
3184,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
3188,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,,20211
3194,,COURSE TOTAL:,13,0,0.1,0.2,0.3,13.1,4.000,0.4,0.5,0.6,0.7,0.8,13.2,Unnamed: 0,20211
3202,,COURSE TOTAL:,17,0,0,0,0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,,20211
3206,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20211
3210,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
3214,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
3218,,COURSE TOTAL:,2,3,0,0.1,0.2,5,3.400,0.3,0.4,0.5,0.6,0.7,5.1,Unnamed: 0,20211
3222,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20211
3226,,COURSE TOTAL:,23,1,0,0,0,24.0,3.958,0.0,0.0,0.0,0.0,0.0,24.0,,20211
3230,,COURSE TOTAL:,12,12,0,0,0,24.0,3.5,0.0,0.0,0.0,0.0,0.0,24.0,,20211
3234,,COURSE TOTAL:,18,5,0,0,0,23.0,3.782,1.0,0.0,0.0,0.0,0.0,24.0,,20211
3238,,COURSE TOTAL:,9,6,0,0,0,15.0,3.6,1.0,0.0,0.0,0.0,0.0,16.0,,20211
3242,,COURSE TOTAL:,5,0,0.1,0.2,0.3,5.1,4.000,0.4,0.5,0.6,0.7,0.8,5.2,Unnamed: 0,20211
3246,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20211
3252,,COURSE TOTAL:,22,2,0,0,0,24.0,3.9160000000000004,0.0,0.0,0.0,0.0,0.0,24.0,,20211
3264,,COURSE TOTAL:,40,5,1,1,0,47.0,3.787,1.0,0.0,0.0,0.0,0.0,48.0,,20211
3268,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
3290,,COURSE TOTAL:,492,271,75,17,20,875.0,3.3689999999999998,3.0,0.0,0.0,27.0,0.0,905.0,,20211
3294,,COURSE TOTAL:,34,5,2,1,1,43.0,3.627,2.0,0.0,0.0,7.0,1.0,53.0,,20211
3300,,COURSE TOTAL:,57,42,3,2,5,109.0,3.321,0.0,0.0,0.0,10.0,0.0,119.0,,20211
3304,,COURSE TOTAL:,11,7,3,0,0,21.0,3.38,0.0,0.0,0.0,5.0,0.0,26.0,,20211
3308,,COURSE TOTAL:,26,54,18,1,0,99.0,3.06,0.0,0.0,0.0,1.0,0.0,100.0,,20211
3312,,COURSE TOTAL:,29,27,4,0,0,60.0,3.4160000000000004,0.0,0.0,0.0,0.0,0.0,60.0,,20211
3320,,COURSE TOTAL:,78,44,14,2,1,139.0,3.41,0.0,0.0,0.0,5.0,0.0,144.0,,20211
3330,,COURSE TOTAL:,39,32,28,8,5,112.0,2.821,0.0,0.0,0.0,16.0,0.0,128.0,,20211
3342,,COURSE TOTAL:,37,7,8,1,5,58.0,3.2060000000000004,0.0,0.0,0.0,15.0,0.0,73.0,,20211
3348,,COURSE TOTAL:,19,1,0,0.1,0.2,20,3.950,0.3,0.4,0.5,0.6,0.7,20.1,Unnamed: 0,20211
3356,,COURSE TOTAL:,42,54,31,6,4,137.0,2.905,1.0,0.0,0.0,9.0,0.0,147.0,,20211
3360,,COURSE TOTAL:,73,17,6,1,1,98.0,3.6319999999999997,0.0,0.0,0.0,0.0,0.0,98.0,,20211
3364,,COURSE TOTAL:,5,10,20,5,4,44.0,2.1590000000000003,0.0,0.0,0.0,1.0,0.0,45.0,,20211
3372,,COURSE TOTAL:,62,54,20,3,12,151,3.000,1,0,0.1,27,0.2,179,Unnamed: 0,20211
3376,,COURSE TOTAL:,15,10,4,0,0,29.0,3.3789999999999996,0.0,0.0,0.0,0.0,0.0,29.0,,20211
3382,,COURSE TOTAL:,23,31,16,4,5,79.0,2.7969999999999997,1.0,0.0,0.0,6.0,0.0,86.0,,20211
3386,,COURSE TOTAL:,15,0,0,0,1,16.0,3.75,0.0,0.0,0.0,0.0,0.0,16.0,,20211
3390,,COURSE TOTAL:,27,2,0,0,0,29.0,3.8,0.0,0.0,0.0,1.0,0.0,30.0,,20211
3394,,COURSE TOTAL:,37,2,1,0,0,40.0,3.9,0.0,0.0,0.0,0.0,0.0,40.0,,20211
3398,,COURSE TOTAL:,12,10,4,1,1,28.0,3.1069999999999998,0.0,0.0,0.0,6.0,0.0,34.0,,20211
3404,,COURSE TOTAL:,10,19,0,0,0,29.0,3.344,0.0,0.0,0.0,0.0,0.0,29.0,,20211
3408,,COURSE TOTAL:,22,15,2,0,1,40.0,3.425,0.0,0.0,0.0,2.0,0.0,42.0,,20211
3412,,COURSE TOTAL:,17,15,1,0,0,33.0,3.484,0.0,0.0,0.0,5.0,0.0,38.0,,20211
3422,,COURSE TOTAL:,44,28,11,0,3,86.0,3.279,2.0,0.0,0.0,6.0,0.0,94.0,,20211
3426,,COURSE TOTAL:,17,17,1,0,3,38.0,3.1839999999999997,0.0,0.0,0.0,0.0,0.0,38.0,,20211
3434,,COURSE TOTAL:,39,27,15,1,0,82.0,3.2680000000000002,0.0,0.0,0.0,0.0,0.0,82.0,,20211
3438,,COURSE TOTAL:,11,4,0,0,0,15.0,3.733,0.0,0.0,0.0,0.0,0.0,15.0,,20211
3442,,COURSE TOTAL:,39,0,0,0,0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,,20211
3446,,COURSE TOTAL:,12,7,1,0,0,20.0,3.55,0.0,0.0,0.0,0.0,0.0,20.0,,20211
3450,,COURSE TOTAL:,15,3,0,0,0,18.0,3.833,1.0,0.0,0.0,0.0,0.0,19.0,,20211
3454,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20211
3458,,COURSE TOTAL:,6,0,0,1,0,7.0,3.571,0.0,0.0,0.0,0.0,0.0,7.0,,20211
3462,,COURSE TOTAL:,11,3,0,0,0,14.0,3.785,1.0,0.0,0.0,0.0,0.0,15.0,,20211
3466,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
3470,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,00,,0.0,10.0,,20211
2,,COURSE TOTAL:,30,4,1,0,0,35.0,3.8280000000000003,0.0,0.0,0.0,0.0,0.0,35.0,,20212
6,,COURSE TOTAL:,41,31,13,2,0,87.0,3.275,0.0,0.0,0.0,2.0,1.0,90.0,,20212
12,,COURSE TOTAL:,1,3,1,0,0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,,20212
130,,COURSE TOTAL:,653,270,74,18,37,1052.0,3.41,2.0,0.0,0.0,30.0,1.0,1085.0,,20212
162,,COURSE TOTAL:,140,94,16,6,14,270.0,3.259,0.0,0.0,0.0,28.0,0.0,298.0,,20212
166,,COURSE TOTAL:,15,2,1,0,0,18.0,3.7769999999999997,0.0,0.0,0.0,0.0,0.0,18.0,,20212
170,,COURSE TOTAL:,25,0,0,0,0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,,20212
174,,COURSE TOTAL:,8,7,3,1,0,19.0,3.157,0.0,0.0,0.0,1.0,0.0,20.0,,20212
180,,COURSE TOTAL:,99,25,5,3,1,133.0,3.639,0.0,0.0,0.0,0.0,0.0,133.0,,20212
186,,COURSE TOTAL:,35,43,14,0,5,97.0,3.0610000000000004,0.0,0.0,0.0,1.0,0.0,98.0,,20212
192,,COURSE TOTAL:,32,54,10,1,0,97.0,3.2060000000000004,0.0,0.0,0.0,1.0,0.0,98.0,,20212
196,,COURSE TOTAL:,98,0,0.1,0.2,1,99,3.959,0.3,0.4,0.5,0.6,0.7,99.1,Unnamed: 0,20212
200,,COURSE TOTAL:,14,5,2,0,0,21.0,3.571,0.0,0.0,0.0,2.0,0.0,23.0,,20212
204,,COURSE TOTAL:,11,9,2,0,1,23.0,3.26,0.0,0.0,0.0,0.0,0.0,23.0,,20212
208,,COURSE TOTAL:,8,9,5,0,0,22.0,3.136,0.0,0.0,0.0,2.0,0.0,24.0,,20212
212,,COURSE TOTAL:,9,3,0,0,0,12.0,3.75,0.0,0.0,0.0,0.0,0.0,12.0,,20212
216,,COURSE TOTAL:,12,10,0,0,1,23.0,3.391,0.0,0.0,0.0,0.0,0.0,23.0,,20212
220,,COURSE TOTAL:,8,0,0.1,0.2,0.3,8.1,4.000,0.4,0.5,0.6,0.7,0.8,8.2,Unnamed: 0,20212
224,,COURSE TOTAL:,9,3,0,0,0,12.0,3.75,0.0,0.0,0.0,0.0,0.0,12.0,,20212
230,,COURSE TOTAL:,58,16,7,6,1,88.0,3.409,0.0,0.0,0.0,1.0,0.0,89.0,,20212
234,,COURSE TOTAL:,23,11,0,0,0,34.0,3.676,0.0,0.0,0.0,2.0,0.0,36.0,,20212
238,,COURSE TOTAL:,34,54,15,0,2,105.0,3.123,1.0,0.0,0.0,6.0,0.0,112.0,,20212
242,,COURSE TOTAL:,36,1,0,0,0,37.0,3.972,0.0,0.0,0.0,0.0,0.0,37.0,,20212
246,,COURSE TOTAL:,11,11,13,2,4,41.0,2.56,0.0,0.0,0.0,14.0,0.0,55.0,,20212
250,,COURSE TOTAL:,45,6,7,1,0,59.0,3.61,0.0,0.0,0.0,1.0,0.0,60.0,,20212
370,,COURSE TOTAL:,913,149,31,10,38,1141.0,3.655,1.0,0.0,0.0,53.0,0.0,1195.0,,20212
374,,COURSE TOTAL:,25,3,0,0,1,29.0,3.758,0.0,0.0,0.0,1.0,0.0,30.0,,20212
378,,COURSE TOTAL:,19,17,3,1,1,41.0,3.2680000000000002,0.0,0.0,0.0,0.0,0.0,41.0,,20212
382,,COURSE TOTAL:,5,12,8,0,4,29,2.482,1,0.1,0.2,3,0.3,33,Unnamed: 0,20212
386,,COURSE TOTAL:,15,12,3,0,1,31.0,3.29,0.0,0.0,0.0,0.0,0.0,31.0,,20212
390,,COURSE TOTAL:,16,12,3,0,3,34.0,3.117,0.0,0.0,0.0,0.0,0.0,34.0,,20212
394,,COURSE TOTAL:,22,6,1,0,0,29.0,3.7239999999999998,0.0,0.0,0.0,0.0,0.0,29.0,,20212
398,,COURSE TOTAL:,14,12,3,0,1,30.0,3.266,0.0,0.0,0.0,0.0,0.0,30.0,,20212
402,,COURSE TOTAL:,13,14,4,1,3,35.0,2.9419999999999997,0.0,0.0,0.0,2.0,0.0,37.0,,20212
406,,COURSE TOTAL:,14,6,3,3.1,1,27,3.074,0,0.1,0.2,0.3,0.4,27.1,Unnamed: 0,20212
410,,COURSE TOTAL:,16,16,2,1,0,35.0,3.342,0.0,0.0,0.0,0.0,0.0,35.0,,20212
418,,COURSE TOTAL:,19,8,0,0,0,27.0,3.7030000000000003,0.0,0.0,0.0,0.0,0.0,27.0,,20212
424,,COURSE TOTAL:,38,9,0,0,1,48.0,3.7289999999999996,0.0,0.0,0.0,2.0,1.0,51.0,,20212
428,,COURSE TOTAL:,12,8,2,0,2,24.0,3.1660000000000004,0.0,0.0,0.0,0.0,0.0,24.0,,20212
436,,COURSE TOTAL:,36,18,3,1,0,58.0,3.534,0.0,0.0,0.0,0.0,0.0,58.0,,20212
442,,COURSE TOTAL:,29,17,5,2,1,54.0,3.3139999999999996,0.0,0.0,0.0,1.0,0.0,55.0,,20212
446,,COURSE TOTAL:,4,1,0,0,0,5.0,3.8,0.0,0.0,0.0,1.0,0.0,6.0,,20212
450,,COURSE TOTAL:,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,20212
454,,COURSE TOTAL:,15,1,0,0,0,16.0,3.937,0.0,0.0,0.0,0.0,0.0,16.0,,20212
458,,COURSE TOTAL:,14,7,0,0,0,21.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,21.0,,20212
462,,COURSE TOTAL:,11,1,0,0.1,0.2,12,3.916,0.3,0.4,0.5,0.6,0.7,12.1,Unnamed: 0,20212
466,,COURSE TOTAL:,12,0,0,0,1,13.0,3.6919999999999997,0.0,0.0,0.0,1.0,0.0,14.0,,20212
472,,COURSE TOTAL:,12,1,0,0,0,13.0,3.923,0.0,0.0,0.0,0.0,0.0,13.0,,20212
476,,COURSE TOTAL:,2,12,1,2,3,20.0,2.4,1.0,0.0,0.0,1.0,0.0,22.0,,20212
480,,COURSE TOTAL:,49,60,32,3,0,144.0,3.076,2.0,0.0,0.0,4.0,0.0,150.0,,20212
486,,COURSE TOTAL:,23,54,24,2,2,105.0,2.895,0.0,0.0,0.0,0.0,0.0,105.0,,20212
492,,COURSE TOTAL:,21,27,24,4,1,77.0,2.818,0.0,0.0,0.0,2.0,0.0,79.0,,20212
496,,COURSE TOTAL:,34,5,0,0,2,41.0,3.682,0.0,0.0,0.0,1.0,0.0,42.0,,20212
500,,COURSE TOTAL:,13,1,0,0,0,14.0,3.928,0.0,0.0,0.0,0.0,0.0,14.0,,20212
506,,COURSE TOTAL:,6,4,0,0,0,10.0,3.6,0.0,0.0,0.0,0.0,0.0,10.0,,20212
510,,COURSE TOTAL:,5,4,1,0,0,10.0,3.4,0.0,0.0,0.0,0.0,0.0,10.0,,20212
